disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,208124,False,2OHm2DXoXyzbpdUPjvU52p,False,True,Believe - Radio Edit,27,1,track,single,Believe (Radio Edit),2015,techno,0.514,0.841,6,-4.537,1,0.0475,0.0256,4.18e-05,0.109,0.442,127.972,4
1,335558,False,4ipH0P95Hl6S3XbWOr9wNK,False,True,Believe - Original Mix,25,2,track,single,Believe,2015,techno,0.61,0.881,6,-3.649,1,0.0421,0.000374,0.00525,0.118,0.453,128.013,4
1,230653,False,3LEjCILJfAi02KREue4TbH,False,True,Rok-Weiler,16,7,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.492,0.934,9,-6.103,1,0.0968,0.000414,0.47,0.687,0.307,153.98,4
1,411428,False,3OW4nGSfizDW8t543sejZE,False,True,Conium,22,2,track,single,New Generation,2015,techno,0.593,0.906,10,-10.186,0,0.0377,0.0754,0.927,0.0828,0.285,125.971,4
1,197475,False,2l6UpBsQeqeUIABXUPXbNZ,False,True,Your Body (In the Rain),37,10,track,album,Charmer,2015,techno,0.8,0.684,5,-7.867,0,0.0398,0.0205,2.36e-05,0.355,0.694,119.957,4
1,470553,False,6ON6ADVu2qwIvUh20sQFps,False,True,Runnerpark - Jeremy Olander Remix,28,1,track,album,City Cuts Remixes Pt. 2,2015,techno,0.713,0.588,2,-9.04,1,0.0473,0.0337,0.875,0.0895,0.544,123.001,4
1,300866,False,641LKdwljdg1hCxNh7x0lX,False,True,Roadblox,15,10,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.512,0.852,7,-8.341,1,0.0887,0.00142,0.642,0.066,0.197,165.005,4
1,426241,False,3t77AfBKRaeOFd2NDHVduK,False,True,Zero Gravity,27,4,track,single,Reflections,2015,techno,0.811,0.701,11,-10.488,0,0.0475,0.00712,0.863,0.107,0.548,120.001,4
1,265306,False,1rOvjdJE1NWUHIHLEXf9pC,False,True,Cylence 412,43,2,track,album,7,2015,techno,0.801,0.646,5,-12.459,0,0.0693,0.0876,0.862,0.0727,0.697,124.798,4
1,267215,False,2hA4CSHqDDANsdPFuuWVd4,False,True,How Many Times,28,4,track,single,Simmer Down,2015,techno,0.715,0.761,11,-6.154,0,0.0723,0.0153,0.0142,0.0384,0.484,121.974,4
1,232960,False,0LNaKFjXWgGhL0322x01iV,False,True,Summer Wind,29,3,track,album,Relax Edition 9,2015,techno,0.668,0.464,0,-13.688,0,0.0473,0.282,0.833,0.11,0.502,96.988,4
1,477605,False,2MDEXLuGUrUU8zPKOCrzmy,False,True,Woods,30,2,track,single,Trilogy,2015,techno,0.783,0.852,4,-8.949,0,0.0483,0.000773,0.848,0.0605,0.302,122.003,4
1,256413,False,5NIsleIpJCaMK3XQhROHP5,False,True,Computer Madness,22,4,track,compilation,Dance Mania: Ghetto Madness,2015,techno,0.798,0.765,11,-7.85,0,0.0913,0.212,0.686,0.281,0.359,127.498,4
1,385842,False,1zIMsNcnuk9PHDsNb4Jvxu,False,True,Highness - Superlover Remix,36,3,track,single,"Entourage Remixed (Incl. Rmxs from Superlover, Joeski and German Brigante)",2015,techno,0.858,0.857,0,-9.6,1,0.0431,0.000867,0.889,0.0701,0.724,120.014,4
1,442133,False,4sU80kMeqWITCfagbcO0vo,False,True,Raise Your Fist,41,22,track,album,Raise & Revolt,2015,techno,0.465,0.865,11,-8.297,0,0.136,0.00856,0.147,0.445,0.0843,159.413,4
1,507221,False,5bsiHuExqIe3sz9SJ2dwhh,False,True,Arise,32,1,track,single,Arise,2015,techno,0.725,0.667,10,-9.571,0,0.0496,0.00537,0.874,0.0969,0.159,123.006,3
1,537689,False,1PRP9v1v87XXsVPawiSVPo,False,True,Mirror Me - Dark Dub,32,2,track,compilation,Mirror Me,2015,techno,0.758,0.512,2,-11.991,1,0.0684,0.00163,0.757,0.106,0.294,121.998,4
1,208523,False,7wPQH2rUMDRQGx6kONy84W,False,True,The Day Is My Enemy - Caspa Remix,15,33,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.506,0.958,7,-4.867,1,0.0628,0.00723,0.0403,0.213,0.356,119.834,4
1,379402,False,1teTN9uy9KWVHHcl1bIoJs,False,True,You Feelin' - Original Mix,19,1,track,single,You Feelin',2015,techno,0.898,0.799,11,-8.968,1,0.0943,0.00153,0.818,0.202,0.965,123.997,4
1,399266,False,55QcOLl6tmhlhIpyREoj0F,False,True,The Rise & the Fall of the Donkey Dog - Husbands Remix,37,10,track,album,La Home Box,2015,techno,0.544,0.596,5,-9.624,0,0.0553,0.106,0.738,0.11,0.257,92.028,4
1,194892,False,05EEJrfHw6FdSJ5Kj5hqGz,False,True,Anything,35,8,track,album,Charmer,2015,techno,0.922,0.458,10,-8.286,1,0.0636,0.0682,0.000702,0.195,0.767,119.992,4
1,328061,False,0APj5eRNUUmuueo1csIsRP,False,True,Spotting,21,7,track,compilation,Ghostly Swim 2,2015,techno,0.858,0.55,9,-11.465,1,0.0402,0.571,0.92,0.11,0.192,124.012,4
1,236013,False,5XsgXURjju5x2XpOu35ywf,False,True,Medicine,15,12,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.574,0.978,9,-5.453,1,0.159,0.0158,0.157,0.237,0.203,120.068,4
1,305414,False,3itH0YADG3vkvbv34j1PHV,False,True,Grow Up,25,2,track,single,It'll Be Just Fine / Grow Up,2015,techno,0.736,0.519,1,-11.081,1,0.0409,0.028,0.629,0.371,0.207,105.995,4
1,173386,False,5bfpZBEWw50zOkmoxuqMNU,False,True,Beautiful Now - Rock Mafia Remix,25,1,track,single,Beautiful Now (Rock Mafia Remix),2015,techno,0.687,0.737,11,-6.16,0,0.0269,0.017,0.0,0.303,0.587,117.025,4
1,350210,False,57MkI1GrLpB1eX3e30fCjL,False,True,Change,35,2,track,album,Shadow Work,2015,techno,0.879,0.659,4,-7.752,0,0.197,0.0227,0.854,0.103,0.177,98.009,4
1,411266,False,6tFSmnBGp1q3RIx5cEstqB,False,True,Half Closed Eyes,27,4,track,album,Trails,2015,techno,0.708,0.722,1,-8.317,0,0.0331,0.0148,0.756,0.147,0.127,115.029,4
1,431250,False,1Dw8ldsx4igqrKcDBVIjBu,False,True,Le Ly Land,33,1,track,single,Magic Land,2015,techno,0.787,0.822,11,-9.251,1,0.0996,0.00672,0.913,0.111,0.0551,127.955,4
1,324632,False,4I8dnPNxDLiVXOYB3lwHUY,False,True,Angel,31,10,track,album,The Album,2015,techno,0.653,0.546,7,-13.822,1,0.0432,0.0112,0.521,0.245,0.0913,124.017,4
