disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,249584,False,2QcKkADpUSJdzVX2gwx3E3,False,True,A Perspective with No End,34,5,track,album,The Shape of the Dance,2016,jazz,0.703,0.416,7,-10.911,0,0.0417,0.511,0.883,0.105,0.343,116.191,3
1,170500,False,0YKK7zhsrSfY1is8UkX5FF,False,True,At The Jazz Band Ball,24,2,track,album,Singin' The Blues,2016,jazz,0.466,0.594,5,-9.806,1,0.0605,0.986,0.897,0.64,0.965,204.653,4
1,569040,False,48yGP7ecT6JknKUZzLbu6e,False,True,Bound by Gravity,31,9,track,album,Affinity,2016,jazz,0.304,0.618,4,-8.429,1,0.0338,0.118,0.0368,0.116,0.144,179.925,4
1,203422,True,2Q3OstBAvES3e63tQTI2uK,False,True,Rollin' to a Spot,39,12,track,album,The Bridge to Yesterday,2016,jazz,0.867,0.794,10,-10.292,0,0.155,0.29,0.000304,0.103,0.688,92.994,4
1,181090,False,7KVzqxrwxMcHZhg2NFrSz7,False,True,Modular Body 7,29,7,track,album,The Modular Body,2016,jazz,0.561,0.24,9,-16.473,0,0.0674,0.947,0.96,0.117,0.0672,159.811,4
1,200266,False,0lpBbGWE9GKGlQJ0YhZTMc,False,True,Un jour mon prince viendra,21,12,track,compilation,Jazz Loves Disney,2016,jazz,0.262,0.213,0,-13.404,1,0.0345,0.93,0.00167,0.334,0.115,81.784,3
1,260100,False,2sGmHGlosVD9TLKRsZevW5,False,True,Give and Take,27,8,track,album,Gathered Between,2016,jazz,0.495,0.71,6,-8.044,0,0.124,0.0009,0.247,0.189,0.525,186.167,4
1,233973,True,1deFQEAiiMFSV6cBIARERh,False,True,Blue #2,31,7,track,album,The Essence of J. Rawls (Fifteenth Anniversary Redux),2016,jazz,0.601,0.431,8,-9.201,0,0.415,0.17,0.0,0.0719,0.163,82.199,4
1,241588,False,7hVIz6qBhDXFqSj2cI7OlM,False,True,Like A Star,36,1,track,album,Jazz Love,2016,jazz,0.722,0.373,11,-10.701,0,0.0411,0.62,0.0,0.167,0.357,121.945,4
1,475687,False,3iSADLCG77kI40QI6qm39G,False,True,Transient Transistors,24,6,track,album,Set Course for Andromeda,2016,jazz,0.473,0.92,10,-5.245,0,0.0512,1.54e-05,0.848,0.384,0.827,159.969,4
1,236853,False,1YCyKjt8x3RFzXVM6XvUs5,False,True,Heart and Soul (feat. Lisa Fischer & Gregory Porter),29,13,track,album,Sing Me Home,2016,jazz,0.394,0.311,0,-8.332,1,0.0344,0.544,2.78e-05,0.0863,0.419,108.447,4
1,61713,False,6lJzme9W3nQarDRI9D3bkH,False,True,Wet Loheckle,26,1,track,album,Jazz Brunch,2016,jazz,0.845,0.271,7,-18.079,1,0.0536,0.865,0.747,0.0982,0.659,140.003,3
1,62748,False,5f2rOt24hQfdC2AOqzWoOv,False,True,Look How Smooth I Am,31,19,track,album,Bossa Groves,2016,jazz,0.566,0.198,2,-18.941,0,0.275,0.955,0.673,0.111,0.53,76.376,4
1,187236,False,2tmQFyzkBqqlcy3ryFCfej,False,True,Coffeeshop Stories,29,4,track,album,That's the One,2016,jazz,0.539,0.169,0,-14.372,1,0.0391,0.955,0.695,0.11,0.225,134.912,3
