disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,216253,False,5JZQNAaDhXrKkTwt6hCIGI,False,True,You Ain't Going Nowhere,28,10,track,album,American Love,2016,country,0.635,0.747,3,-5.334,1,0.0313,0.111,0.00585,0.0969,0.406,127.999,4
1,218660,False,7gPtOOfXwW9dqZqZjC1ZTe,False,True,Slow Down Small Town,28,1,track,single,Slow Down Small Town,2016,country,0.575,0.612,9,-6.904,1,0.0295,0.0845,0.0,0.178,0.289,129.869,4
1,192800,False,0snRYhPoIqZIMge2ENRJ9c,False,True,Only Daddy That'll Walk the Line,29,1,track,album,The Lost Nashville Sessions,2016,country,0.449,0.876,9,-6.578,1,0.0775,0.681,0.818,0.166,0.659,161.32,4
1,151392,False,3VievBkAeoMCiaNvu1ogLp,False,True,Moonwalkin,27,5,track,album,The Fighters,2016,country,0.55,0.858,1,-3.539,1,0.0462,0.0092,1.6e-05,0.0682,0.505,120.008,4
1,127454,False,4PXBKAIwXNzUa67cbInmXo,False,True,Are You Sure,31,6,track,album,"Willie Nelson: The Demos Project, Vol. One",2016,country,0.586,0.0205,10,-15.556,1,0.0559,0.961,1.91e-06,0.11,0.253,94.463,4
1,181613,False,1SltxXTCk1s4YpEMvSo6nC,False,True,Hope It Starts Raining,28,1,track,single,Hope It Starts Raining,2016,country,0.61,0.905,5,-5.203,1,0.0404,0.0412,0.0,0.105,0.689,125.037,4
1,223280,False,2rsQn9erNfV1U6z8XyLk1h,False,True,Where I Am,27,3,track,album,American Love,2016,country,0.502,0.617,4,-6.245,1,0.0378,0.628,0.0,0.134,0.52,71.367,4
1,211720,False,1BcSMFWtDFa73nj6Mwmsjj,False,True,Desperate & Depressed,29,11,track,album,Midwest Farmer's Daughter,2016,country,0.501,0.402,7,-5.563,1,0.0277,0.651,0.0,0.336,0.445,176.89,4
1,238280,False,4MTB2ABpxd6GUjoc4i5y60,False,True,Start a War,27,3,track,single,Higher Ground,2016,country,0.55,0.534,5,-7.475,1,0.03,0.337,0.0243,0.223,0.204,117.951,4
1,218706,False,58UZvEMaOFvZnoNrY9nII3,False,True,I Wouldn’t Put It Past Me,28,5,track,album,"Swimmin' Pools, Movie Stars…",2016,country,0.651,0.757,4,-3.889,1,0.0311,0.346,0.0,0.0939,0.771,117.013,4
1,212337,False,2gR6w6bzs8E1yw1EdNQhWW,False,True,The First Time,27,2,track,single,Audience Network Acoustic Sessions,2016,country,0.611,0.62,10,-6.103,1,0.113,0.715,0.0,0.114,0.678,147.463,4
1,210853,False,5kTuGvH0o816lxG6BuH7z8,False,True,Tangled,27,10,track,album,Tangled Up (Deluxe),2016,country,0.691,0.656,7,-6.093,1,0.0453,0.0248,0.0,0.0953,0.787,118.964,4
1,289508,True,06ILvvMXRF1iDNcmrdhSZb,False,True,Lose Your Soul,28,15,track,album,Sobriety Sucks,2016,country,0.616,0.849,11,-5.058,0,0.0995,0.451,0.0,0.111,0.468,85.106,4
1,267213,False,1i01e7MxEupKbzSSQ5tam5,False,True,L.A. Woman,28,5,track,album,El Rio,2016,country,0.538,0.879,2,-4.824,1,0.0325,0.00214,4.18e-06,0.184,0.617,129.902,4
1,248080,False,3fDcIl1tnfRTQ6sBGiUPmi,False,True,High Time - Live From Spotify House '16,28,1,track,single,Spotify Sessions (Live From Spotify House '16),2016,country,0.426,0.533,11,-8.223,1,0.0318,0.13,0.00763,0.712,0.311,119.487,4
1,214946,False,7aCdjwHXWjZfzjKoNrxYts,False,True,Nobody but You,28,3,track,single,Don't Fade - EP,2016,country,0.614,0.473,4,-7.084,1,0.0267,0.0503,7.08e-06,0.173,0.131,106.018,4
1,177595,True,0xt8b3uSX8CwkdDY5gIBjF,False,True,Outside Lookin' in,28,3,track,album,Till the Wheels Fall Off,2016,country,0.738,0.755,11,-4.947,0,0.138,0.00695,0.0,0.318,0.208,92.506,4
1,270583,False,0ls3HiPglIJtv8XorkY4Va,False,True,Might As Well Be Me,28,4,track,album,Hearts On Fire,2016,country,0.604,0.769,9,-7.264,1,0.0384,0.0535,0.0,0.0737,0.197,147.975,4
1,219533,False,3EuCHzsFw6xoow6dXWDq5i,False,True,I Do All My Dreamin’ There,29,1,track,single,Farm Tour…Here’s To The Farmer,2016,country,0.409,0.924,9,-2.097,1,0.0743,0.0751,0.0,0.262,0.574,203.692,4
1,260360,False,4snDlswoTJMPp9QaUWmT4x,False,True,If It Ain't With You,29,2,track,single,Farewell Angelina,2016,country,0.605,0.576,7,-5.58,1,0.0257,0.182,0.0,0.268,0.257,128.0,4
1,175666,False,7lzvAbRxLmlNQbuvz9ueyX,False,True,Down On The Farm,27,3,track,compilation,McGRAW (The Ultimate Collection),2016,country,0.72,0.927,5,-4.581,0,0.0325,0.109,0.0,0.101,0.941,127.655,4
1,211480,False,4RvfyCTSXK7sxQ6Srp26lu,False,True,Whatcha Wanna Do About It,33,1,track,album,Free Soul,2016,country,0.513,0.931,4,-3.455,1,0.0628,0.353,0.0,0.0799,0.632,182.204,4
1,163040,False,7szyzZ3J9ortisMHATOXCp,False,True,Pure and Simple,26,1,track,album,Pure & Simple,2016,country,0.627,0.518,0,-7.803,1,0.0267,0.316,0.0,0.108,0.669,85.003,4
1,233253,False,2ZHdm5vVBaKFkxbExgAUwK,False,True,Where My House Stood (feat. Frank Foster),26,10,track,album,Tougher,2016,country,0.453,0.675,0,-5.099,1,0.0279,0.000341,1.5e-06,0.345,0.503,148.067,4
1,42000,True,0HXYMRqmAWT0EZ4pOUeUBl,False,True,Redneck Shit (Commentary),29,1,track,album,Redneck Shit - Spotify Commentary,2016,country,0.758,0.475,4,-13.855,1,0.936,0.844,0.0,0.292,0.564,78.639,3
1,273853,False,3vmBUjsOHZn7ir77VdrJMK,False,True,Should Have Known,29,2,track,album,Top Hat Crown & the Clapmaster's Son,2016,country,0.814,0.788,7,-7.515,1,0.0318,0.278,0.00158,0.063,0.937,116.161,4
2,206120,False,3YC9uw9YpebrmlWCHxFuSd,False,True,"The King Is Gone (So Are You) - Live at Nassau Coliseum, Uniondale, NY - March 1990",33,12,track,album,Live - American Outlaws,2016,country,0.61,0.595,4,-8.786,1,0.0635,0.629,2.61e-06,0.981,0.387,127.762,4
1,179546,False,32hhmY2qPNo8IfA5KYG49R,False,True,Worth It,26,4,track,single,17 - EP,2016,country,0.42,0.692,1,-5.947,0,0.0349,0.000402,0.0,0.073,0.19,155.999,4
2,156978,False,2QDeYK3G3O9nSVK6ioSPgn,False,True,If I Had the World to Give,37,1,track,compilation,Day of the Dead,2016,country,0.424,0.229,0,-10.705,1,0.0347,0.951,0.000132,0.0995,0.142,130.824,4
