disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,150691,False,4C9apLEfLRmMly2srGvsHk,False,True,Acetone,46,1,track,album,Smell Smoke,2017,rock,0.322,0.827,6,-4.221,1,0.0792,0.00858,0.0381,0.371,0.52,158.322,4
1,217053,False,7k7i5YHJSLTbBSuwnWtSBn,False,True,Twist of Fate,56,13,track,compilation,Stranger Things (Soundtrack from the Netflix Original Series),2017,rock,0.608,0.737,1,-7.573,0,0.0369,0.212,0.000202,0.0995,0.632,164.345,4
1,182186,False,6Rohs3CLc0hkRrVPPo4yXO,False,True,Push Comes to Shove,49,5,track,album,Jackyl 25,2017,rock,0.614,0.789,7,-4.191,0,0.0667,1.82e-05,0.707,0.0458,0.583,126.039,4
1,258933,False,4mvPRLDf0ZedTzzXaXEavJ,False,True,Listen to Your Friends,47,11,track,album,What Do You Think About the Car?,2017,rock,0.323,0.839,9,-7.08,1,0.0843,0.293,0.0,0.224,0.681,100.211,4
1,260079,False,1ntJLMwDAKD8S1FlwkIOyB,False,True,Do I Have to Talk You Into It,43,3,track,album,Hot Thoughts,2017,rock,0.691,0.858,0,-6.414,1,0.0918,0.118,5.41e-05,0.17,0.932,79.038,4
1,244480,False,65Fz2cM2BiIlBBlNbw5RtZ,False,True,Rubber Ball - Unpeeled,46,13,track,album,Unpeeled,2017,rock,0.444,0.263,5,-12.276,1,0.0251,0.644,1.49e-06,0.867,0.19,77.158,4
1,436120,False,5IHNBvrU80sEtTHww2v6MN,False,True,Set Me Down On A Cloud,45,1,track,album,Lukas Nelson & Promise Of The Real,2017,rock,0.483,0.537,6,-6.03,1,0.033,0.0806,0.000724,0.187,0.394,122.935,4
1,273013,False,0ZOPiQDN9XoSXUjcink66H,False,True,Who Do You Love,42,8,track,album,TEAM BABY,2017,rock,0.182,0.475,7,-6.994,1,0.0309,0.768,0.414,0.117,0.206,77.969,4
1,194829,False,4NzZbRu1J9V5KrH2ZFs3O4,False,True,Western Kids,42,7,track,album,Landmark,2017,rock,0.642,0.91,10,-4.033,1,0.127,0.0381,0.000127,0.412,0.519,103.127,4
1,350333,False,1fxdSIUrAwrLK5J2uyOwk9,False,True,Adeline,44,6,track,album,RELAXER,2017,rock,0.418,0.329,6,-14.821,0,0.033,0.704,0.91,0.125,0.0397,142.026,4
1,268746,False,2oncAh9o85pq1aswacLqAz,False,True,Pure Shores,44,3,track,compilation,Noughties Hits,2017,rock,0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.0696,0.407,100.618,4
1,258051,False,0eYzqP1sVy0LvAc3dL5wE0,False,True,Photo,48,6,track,album,Flood,2017,rock,0.667,0.37,5,-12.571,1,0.0303,0.9,0.866,0.109,0.22,115.035,4
1,207466,False,0AoihXguzdLjY6RqvImB3I,False,True,Great Escape,50,1,track,single,Great Escape,2017,rock,0.312,0.938,2,-2.661,1,0.0928,0.000403,0.0,0.274,0.508,183.918,4
1,199360,False,5Jux7nevG4VaJNfI6jKoka,False,True,Matador,47,5,track,album,Gravedigging,2017,rock,0.462,0.836,4,-4.512,0,0.0365,0.00172,0.0186,0.103,0.565,146.944,4
1,200933,False,17WvocrxbKL2t7HyoSpSCK,False,True,Khala My Friend,47,12,track,compilation,"Welcome To Zamrock! How Zambia's Liberation Led To a Rock Revolution, Vol. 1 (1972-1977)",2017,rock,0.549,0.517,1,-13.633,1,0.0239,0.113,0.255,0.205,0.635,88.003,4
1,207373,False,22iS24vqgM9Cq8uQM7niiI,False,True,The Reason,44,4,track,album,Brett Eldredge,2017,rock,0.323,0.717,11,-5.579,1,0.0614,0.265,0.0,0.206,0.479,67.994,4
1,189213,False,2oM4BuruDnEvk59IvIXCwn,False,True,25.22,50,11,track,album,Roadhouse 01,2017,rock,0.702,0.524,7,-10.71,1,0.0793,0.332,0.0553,0.298,0.265,140.089,4
1,244000,False,0OlYoowCJeDHbNRKsqt9Ox,False,True,Freedom Is Free,45,4,track,album,Freedom Is Free,2017,rock,0.604,0.692,2,-3.112,1,0.0522,0.445,0.00019,0.058,0.923,119.576,4
1,190308,False,4Kc1BGRuyicJaqIXi3Rysi,False,True,Bad Behavior,46,2,track,album,Lovely Little Lonely,2017,rock,0.568,0.983,2,-2.674,1,0.12,0.00454,3.36e-06,0.371,0.672,102.949,4
1,220826,False,46FAo4dwufYYFOHLpzsVGW,False,True,Alice,45,9,track,album,Booty Shakers Ball,2017,rock,0.684,0.794,11,-5.521,1,0.0305,0.0244,1.44e-06,0.0494,0.96,124.965,4
1,218133,False,053yoApAqzVFYZQUcf60Zv,False,True,In Awe,46,5,track,album,One-Way Conversations,2017,rock,0.448,0.412,11,-7.877,1,0.0281,0.568,5.68e-05,0.159,0.302,133.881,4
1,241000,False,7hH4dSp71EOv3XS57e8CYu,False,True,Shape of You - Rock,49,1,track,single,Shape of You (Rock),2017,rock,0.554,0.959,1,-4.786,0,0.0403,0.000142,0.000504,0.286,0.349,96.005,4
1,174000,False,27fsl9Gei4MNTXTUjnVArL,False,True,Away,44,3,track,single,Slumrat,2017,rock,0.297,0.751,2,-6.606,1,0.0371,0.327,0.346,0.136,0.513,105.105,4
1,207840,False,6TUjj99B5Y8C962bPaEUYd,False,True,Leviathan,43,1,track,album,Heavy is the Head,2017,rock,0.586,0.455,10,-10.141,1,0.167,0.302,0.0,0.581,0.312,139.99,5
1,275973,False,0vF9RAGwgYtfO1Aajwb7et,False,True,The Moth,46,3,track,album,A Black Mile To The Surface,2017,rock,0.505,0.879,1,-6.078,1,0.0354,0.00011,0.49,0.579,0.338,112.021,3
1,192532,False,1RNZLo1oCpUsdZ14BoSv4I,False,True,Get to You,44,1,track,single,Get to You,2017,rock,0.486,0.565,3,-5.655,1,0.0326,0.334,0.00041,0.105,0.21,167.938,4
1,282493,False,5QdBAG8cpZhM3kIAQLDRN2,False,True,Changes,42,7,track,compilation,The Ultimate Collection,2017,rock,0.289,0.238,0,-12.244,1,0.0326,0.0421,2.73e-05,0.109,0.187,81.264,3
1,304413,False,5OzQuvOzXq1wzZ5NsbjUYV,False,True,Surrender,45,4,track,album,What If Nothing,2017,rock,0.626,0.667,0,-6.662,1,0.0419,0.0107,0.0,0.0781,0.178,114.004,4
1,237373,False,5tZ9PdmbvEDrk6tIxFAUp0,False,True,Golden Brown - Unpeeled,48,15,track,album,Unpeeled,2017,rock,0.198,0.698,2,-8.463,1,0.0347,0.0469,0.23,0.773,0.461,180.675,3
1,234841,False,2m15Mm7i1v65zG3xQN32UF,False,True,Old Man Jones,44,7,track,album,The Writers Collection Volume One,2017,rock,0.561,0.661,7,-6.147,1,0.0312,0.00151,0.00162,0.0865,0.453,79.975,4
2,246840,False,7xztI3ccyUdEYqKYABkMQM,False,True,Lift,50,3,track,album,OK Computer OKNOTOK 1997 2017,2017,rock,0.311,0.546,4,-7.752,1,0.0297,0.00226,0.843,0.108,0.158,156.64,4
1,169053,False,0gncmZNxsrISpW2U39PtF5,False,True,I Would Die 4 U - 2015 Paisley Park Remaster,46,7,track,album,Purple Rain (Deluxe Expanded Edition),2017,rock,0.724,0.846,2,-7.745,1,0.0323,0.0245,0.000715,0.115,0.573,135.515,4
1,178640,False,0Sg9bWEaPtDO2JE7qwcMvy,False,True,The End of the World,54,1,track,single,The End of the World,2017,rock,0.332,0.234,10,-11.823,1,0.0277,0.793,0.00375,0.187,0.256,93.992,3
1,250026,False,6RAFJffY5Dv2h0w1WNxzLL,False,True,Unbecoming,47,12,track,album,Vessels,2017,rock,0.401,0.909,1,-6.192,0,0.0856,0.000486,0.0,0.32,0.11,138.064,4
1,283666,False,3QEVRAs9DZSGwSOs2eYUJv,False,True,Heaven Knows,52,1,track,single,Heaven Knows,2017,rock,0.243,0.265,2,-13.416,1,0.0334,0.465,0.0402,0.138,0.118,126.863,4
1,200066,True,2fTk8aaoE6V5sG0m4lTh5Z,False,True,Piece of Sh*t,45,1,track,single,Piece Of Sh*t,2017,rock,0.391,0.783,4,-3.565,1,0.0365,0.00167,0.0,0.507,0.169,160.859,4
1,183080,True,7uRvmUdXbiZaUvE2mgb02B,False,True,Quicksand,44,16,track,album,Strange Reign (Deluxe Edition),2017,rock,0.718,0.6,1,-6.35,0,0.316,0.0417,0.0,0.343,0.398,191.974,4
1,298546,False,4ozSZEX79T7QuDaifobXLO,False,True,La Chica De Humo - MTV Unplugged,65,7,track,album,MTV Unplugged: Con El Alma Desnuda,2017,rock,0.769,0.727,11,-5.962,0,0.0499,0.0895,0.0,0.932,0.271,102.059,4
1,203546,False,4ztx0lpE5Vx3yg7FereOtS,False,True,June,46,3,track,album,spin,2017,rock,0.5,0.849,1,-4.309,0,0.0332,0.000189,0.000994,0.123,0.407,121.003,4
1,241749,False,0XTGeSFcD73mgRgl8VSL6S,False,True,蒼い炎,49,2,track,single,アイオライト/蒼い炎,2017,rock,0.542,0.907,1,-3.687,1,0.0871,0.00437,5.38e-06,0.17,0.621,135.912,4
1,198928,False,1RGi8h8iM7wlDy7WaaGJUm,False,True,Just Be You (feat. Sadie Robertson),47,1,track,single,Just Be You (feat. Sadie Robertson),2017,rock,0.557,0.264,11,-10.417,1,0.0295,0.897,0.0,0.0896,0.636,83.402,4
1,231000,False,1QMS4FA3cbOdyff60sDBJy,False,True,Back on the Chain Gang,53,14,track,album,Low in High School (Deluxe Edition),2017,rock,0.49,0.841,9,-7.452,1,0.0342,8.01e-05,0.129,0.119,0.718,152.087,4
1,166440,False,6vyVxWBHLIqNdhy4IGz1LN,False,True,Shakedown,47,3,track,album,The Order Of Time,2017,rock,0.52,0.883,1,-6.224,0,0.0316,0.0237,0.249,0.205,0.694,96.499,4
1,328933,False,5eKfpH2dQ7FltCqb7LWEGJ,False,True,The Alien,47,5,track,album,A Black Mile To The Surface,2017,rock,0.464,0.334,6,-12.916,1,0.0313,0.307,0.247,0.11,0.326,165.278,4
1,208030,True,1TDzEO4N6kxf4Yocja7djK,False,True,High Tea (feat. Jordan Miller),43,2,track,album,SWIM TEAM,2017,rock,0.707,0.755,8,-6.649,0,0.0784,0.141,0.0,0.214,0.695,122.072,4
1,327210,False,7noGroCNL9QEmPnKM7Tnh8,False,True,Fortress,51,4,track,album,Villains,2017,rock,0.478,0.737,11,-5.979,0,0.0346,0.0152,0.00163,0.0893,0.339,121.832,4
