,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
656,1,206166,False,3DmW6y7wTEYHJZlLo1r6XJ,False,True,Shower,78,1,track,single,Shower,2014,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,Rap
661,1,269693,True,7DTlsMOQjGysXHpwwpHuPl,False,True,Lifestyle,68,1,track,single,Lifestyle,2014,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,Rap
662,1,202213,True,0SqUFLaRXwufRUsJ0t4dXB,False,True,No Mediocre (feat. Iggy Azalea),56,7,track,album,Paperwork (Deluxe Explicit),2014,0.781,0.495,1,-7.449,1,0.0432,0.0957,0.0,0.0778,0.195,95.466,Rap
667,1,220319,True,1o1Pny4JcE3LdUBeBedbm6,False,True,White Walls (feat. ScHoolboy Q & Hollis),65,9,track,album,The Heist,2012,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,Rap
668,1,201160,False,7LcfRTgAVTs5pQGEQgUEzN,False,True,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",72,13,track,album,Hands All Over,2010,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,Rap
669,1,337640,True,6t2eIONH4Sax3R21QWiKNp,False,True,Believe Me,62,1,track,single,Believe Me,2014,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,Rap
670,1,275226,True,4jtyUzZm9WLc2AdaJ1dso7,False,True,0 To 100 / The Catch Up,71,1,track,single,0 To 100 / The Catch Up,2013,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,Rap
671,1,268000,True,2bkyTJ4bAnc8a5ly3dg9DX,False,True,Pills N Potions,62,14,track,album,The Pinkprint (Deluxe),2014,0.391,0.604,2,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,Rap
672,1,224933,True,1ULa3GfdMKs0MfRpm6xVlu,False,True,We Dem Boyz,65,2,track,album,Blacc Hollywood (Deluxe),2014,0.717,0.862,8,-4.736,1,0.054,0.00689,0.0,0.321,0.52,130.021,Rap
673,1,236200,False,4Y7XAxTANhu3lmnLAzhWJW,False,True,Fireball (feat. John Ryan),74,3,track,album,Globalization,2014,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,Rap
678,1,231066,True,2L8cFPItBljPNJgPjTnuIf,False,True,No Flex Zone,59,3,track,album,SremmLife,2015,0.925,0.518,8,-5.831,1,0.106,0.00433,0.0,0.0976,0.241,120.064,Rap
679,1,188320,True,6HfOzLLjsaXsehIFEsrxTk,False,True,Trophies,76,2,track,album,Rise Of An Empire (Deluxe Edition),2014,0.746,0.687,1,-7.475,1,0.382,0.155,0.0,0.137,0.283,143.931,Rap
680,1,233515,True,7ngdkrVQPgP3AoIxUrTpHT,False,True,Who Do You Love?,69,10,track,album,My Krazy Life,2014,0.68,0.411,9,-9.761,1,0.434,0.0336,0.0,0.0889,0.161,193.131,Rap
685,1,196906,False,4rVW6XqAsSaf5vOwc8FREW,False,True,Wild (feat. Gary Clark Jr.),68,5,track,album,Bigger Love,2020,0.557,0.585,8,-6.201,1,0.0431,0.036,0.0,0.176,0.305,63.392,Rap
686,1,340413,False,5Sn6Sn0L2bD9ihdz5pbUed,False,True,"Move That Doh (feat. Pharrell, Pusha T & Casino)",25,3,track,album,Honest,2014,0.876,0.63,2,-4.992,1,0.135,0.0841,0.0,0.0838,0.316,131.033,Rap
687,1,270120,True,1hzJQIkgXwZevaKsc7iA6D,False,True,About the Money (feat. Young Thug),57,1,track,single,About the Money (feat. Young Thug),2014,0.81,0.721,9,-4.964,0,0.265,0.0487,0.0,0.0886,0.552,101.997,Rap
688,1,197813,True,2asIUjALYhUbH8hvLUhDWo,False,True,Main Chick (feat. Chris Brown),64,6,track,album,My Own Lane (Expanded Edition),2014,0.775,0.496,10,-5.652,1,0.0354,0.0393,0.0,0.526,0.204,95.072,Rap
689,1,235320,True,2wAJTrFhCnQyNSD3oUgTZO,False,True,Work Out,81,16,track,album,Cole World: The Sideline Story,2011,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,Rap
