,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
545,1,160066,False,10f0hrbCBiQk9STrFG3EU7,False,True,Diane Young,56,4,track,album,Modern Vampires of the City,2013,0.422,0.809,11,-5.607,1,0.246,0.0333,3.64e-05,0.203,0.735,87.076,Alternative
546,1,317266,False,0jem8KSDqhiOoIWIqrJZbI,False,True,Came Back Haunted,38,3,track,album,Hesitation Marks (Deluxe Version),2013,0.681,0.745,9,-4.331,0,0.0771,0.00283,0.0148,0.113,0.566,130.025,Alternative
547,1,263733,False,3C3cr2JQwXIhqAHqOardVO,False,True,Holding on to You,67,2,track,album,Vessel,2013,0.608,0.776,11,-3.635,1,0.0511,0.241,0.0,0.0713,0.814,89.996,Alternative
548,1,230226,False,4cQIbDqCZrHknxlDUjRHZ0,False,True,Supersoaker,63,1,track,album,Mechanical Bull (Expanded Edition),2013,0.436,0.871,9,-4.446,1,0.0384,0.00319,0.000473,0.114,0.71,138.743,Alternative
553,1,187263,False,3HYgLawcb8IUGHHlHUQffN,False,True,The Entertainment's Here,52,7,track,album,Neotheater,2019,0.646,0.626,5,-6.351,1,0.0729,0.0167,8.7e-06,0.112,0.372,83.981,Alternative
554,1,112493,False,6ap9lSRJ0iLriGLqoJ44cq,False,True,CITY OF ANGELS,72,4,track,album,DROPPED OUTTA COLLEGE,2019,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,Alternative
555,1,192053,False,46Kcradxrva9Dny4lHU1b3,False,True,Miss Jackson (feat. LOLO),65,2,track,album,"Too Weird to Live, Too Rare to Die!",2013,0.642,0.873,2,-5.821,1,0.0551,0.00394,0.0,0.175,0.662,82.002,Alternative
556,1,173093,False,5RRWirYSE08FPKD6Mx4v0V,False,True,San Francisco,61,1,track,album,Waiting For The Dawn,2013,0.307,0.847,11,-4.215,1,0.0551,0.0215,0.0,0.0783,0.34,93.072,Alternative
561,1,235613,True,6CjtS2JZH9RkDz5UVInsa9,False,True,Thrift Shop (feat. Wanz),77,3,track,album,The Heist,2012,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,Alternative
562,1,247426,False,0nrRP2bk19rLc0orkWPQk2,False,True,Wake Me Up,86,1,track,album,True,2013,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,Alternative
563,1,236413,False,1KZjU7csKHOLRiRPBWZIJS,False,True,Breathing Underwater,52,4,track,album,Synthetica (Deluxe Edition),2012,0.415,0.933,11,-4.737,0,0.0689,0.00221,0.0577,0.358,0.171,141.13,Alternative
564,1,184000,True,0q5DrtpnnGpOvBy5nnPMbe,False,True,Timeless (feat. DJ SPINKING),61,3,track,single,TBA,2016,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,Alternative
565,1,202466,False,3wGoIFHqCl36tu9Ne3guos,False,True,Carried Away,61,2,track,album,Blue Clear Sky,1996,0.575,0.489,8,-7.428,1,0.0273,0.672,0.000646,0.119,0.3,136.662,Alternative
570,1,63000,False,5pGBDKBaR63vuJ4g8ialcU,False,True,Deep Sleep Recovery Noise,76,9,track,album,White Noise Spa – Calming Noises,2020,0.0,0.032,1,-30.704,1,0.0,0.916,0.202,0.103,0.0,0.0,Alternative
571,1,249746,False,4WMuY659P2MKnoW40oGXe8,False,True,Purple Yellow Red and Blue,56,11,track,album,Evil Friends,2013,0.601,0.859,4,-6.311,0,0.0397,0.0351,0.331,0.144,0.431,101.003,Alternative
572,1,205400,False,1r1fPuhj9H4VdXr7OK6FL5,False,True,CASTLE OF GLASS,73,6,track,album,LIVING THINGS,2012,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,Alternative
573,1,244973,False,4wCmqSrbyCgxEXROQE6vtV,False,True,Somebody That I Used To Know,77,3,track,album,Making Mirrors,2011,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,Alternative
574,1,218013,False,0GO8y8jQk1PkHzS31d699N,False,True,Tongue Tied,80,2,track,album,Never Trust a Happy Song,2011,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,Alternative
575,1,266600,False,2ihCaVdNZmnHZWt0fvAM7B,False,True,Little Talks,80,6,track,album,My Head Is An Animal,2012,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,Alternative
576,1,250626,False,7a86XRg84qjasly9f6bPSD,False,True,We Are Young (feat. Janelle Monáe),74,3,track,album,Some Nights,2012,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,Alternative
577,1,224333,False,5lN1EH25gdiqT1SFALMAq1,False,True,Gold on the Ceiling,70,3,track,album,El Camino,2011,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,Alternative
578,1,255653,True,4bEcoz1OcfMgUbp2ft8ieQ,False,True,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),75,10,track,album,Flower Boy,2017,0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,Alternative
579,1,277040,True,6t6oULCRS6hnI7rm0h5gwl,False,True,Some Nights,71,2,track,album,Some Nights,2012,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,Alternative
580,1,259440,True,5IFCyWplye09HytIP80RCF,False,True,Too Close,67,2,track,album,Rated Next,1997,0.847,0.402,7,-9.952,1,0.0641,0.0118,0.0,0.283,0.752,99.693,Alternative
